epoch,train_mae,test_mae
1,0.9438,2.6084,1.7221,8.1643
2,0.8805,2.1535,1.5184,6.1251
3,0.3071,1.2966,0.2685,2.652
4,0.2212,1.0427,0.1373,1.7481
5,0.2055,0.9373,0.1157,1.4187
6,0.1994,0.8921,0.1082,1.2944
7,0.1964,0.8684,0.1048,1.2227
8,0.1949,0.8567,0.1028,1.1913
9,0.1939,0.8487,0.1015,1.1635
10,0.1931,0.8391,0.1003,1.1421
11,0.1921,0.8311,0.0993,1.1324
12,0.1899,0.8222,0.0971,1.1062
13,0.1878,0.8162,0.0955,1.0913
14,0.1871,0.8141,0.095,1.0862
15,0.1867,0.8113,0.0947,1.0788
16,0.1863,0.8095,0.0943,1.0736
17,0.186,0.8061,0.0941,1.0646
18,0.1858,0.8049,0.0939,1.0616
19,0.1856,0.8035,0.0937,1.058
20,0.1854,0.8033,0.0935,1.0533
21,0.1852,0.8046,0.0934,1.0564
22,0.185,0.8036,0.0932,1.0546
23,0.1848,0.8023,0.093,1.0509
24,0.1846,0.8009,0.0928,1.0487
25,0.1845,0.7987,0.0927,1.0466
26,0.1843,0.7983,0.0925,1.044
27,0.1841,0.7983,0.0924,1.0434
28,0.1839,0.7972,0.0922,1.0408
29,0.1838,0.7997,0.0921,1.0387
30,0.1837,0.7983,0.092,1.0364
31,0.1836,0.7992,0.0919,1.0392
32,0.1832,0.7983,0.0913,1.0374
33,0.183,0.7976,0.0912,1.0364
34,0.1829,0.7972,0.0912,1.035
35,0.1828,0.7968,0.0911,1.0333
36,0.1828,0.7964,0.0911,1.0319
37,0.1827,0.7963,0.0911,1.0313
38,0.1827,0.7959,0.091,1.0301
39,0.1827,0.7956,0.091,1.0291
40,0.1826,0.7953,0.091,1.0283
41,0.1826,0.7952,0.091,1.0282
42,0.1825,0.795,0.0909,1.0275
43,0.1825,0.7948,0.0909,1.027
44,0.1825,0.7944,0.0909,1.0262
45,0.1824,0.7945,0.0909,1.0262
46,0.1824,0.7942,0.0908,1.0251
47,0.1824,0.7938,0.0908,1.0242
48,0.1824,0.7936,0.0908,1.0235
49,0.1823,0.7935,0.0908,1.0234
50,0.1823,0.7933,0.0908,1.0231
51,0.1823,0.7931,0.0908,1.0225
52,0.1823,0.7927,0.0907,1.022
53,0.1823,0.7928,0.0907,1.0221
54,0.1822,0.7927,0.0907,1.0216
55,0.1822,0.7925,0.0907,1.0213
56,0.1822,0.7925,0.0907,1.0213
57,0.1822,0.7925,0.0907,1.0213
58,0.1822,0.7926,0.0906,1.0211
59,0.1821,0.7924,0.0906,1.0207
60,0.1821,0.7919,0.0906,1.0199
