epoch,train_mae,test_mae
1,0.8721,2.6108,1.5143,8.1769
2,0.8015,2.138,1.3005,6.0568
3,0.2888,1.3386,0.2485,2.8024
4,0.2068,1.0549,0.127,1.7806
5,0.1905,0.9336,0.1054,1.391
6,0.1845,0.8721,0.098,1.22
7,0.1819,0.8517,0.0947,1.1584
8,0.1805,0.8299,0.0931,1.1049
9,0.1794,0.8263,0.0919,1.0874
10,0.179,0.8187,0.0912,1.0761
11,0.1781,0.8088,0.0902,1.0439
12,0.1764,0.7999,0.0885,1.0188
13,0.175,0.7973,0.0873,1.0119
14,0.1747,0.794,0.087,1.0048
15,0.1743,0.7928,0.0868,1.0008
16,0.1741,0.792,0.0866,0.9993
17,0.1739,0.7917,0.0864,0.9991
18,0.1738,0.7924,0.0862,1.0002
19,0.1736,0.791,0.0861,0.9945
20,0.1734,0.7873,0.0859,0.9895
21,0.1733,0.7864,0.0858,0.9854
22,0.1731,0.7851,0.0856,0.9838
23,0.173,0.7844,0.0855,0.9836
24,0.1729,0.7822,0.0853,0.9778
25,0.1727,0.7827,0.0852,0.9778
26,0.1726,0.7822,0.0851,0.9761
27,0.1724,0.7806,0.0849,0.9737
28,0.1723,0.7795,0.0848,0.9728
29,0.1721,0.7805,0.0847,0.976
30,0.172,0.7788,0.0846,0.9717
31,0.1719,0.7787,0.0845,0.9702
32,0.1715,0.7782,0.084,0.9686
33,0.1714,0.778,0.084,0.9679
34,0.1714,0.7776,0.0839,0.9672
35,0.1714,0.7774,0.0839,0.9666
36,0.1713,0.7774,0.0839,0.9661
37,0.1713,0.7771,0.0839,0.9654
38,0.1713,0.7771,0.0838,0.965
39,0.1712,0.7772,0.0838,0.9646
40,0.1712,0.7768,0.0838,0.9637
41,0.1712,0.7768,0.0838,0.9636
42,0.1712,0.7769,0.0838,0.9638
43,0.1711,0.7767,0.0838,0.9635
44,0.1711,0.7764,0.0837,0.9631
45,0.1711,0.7763,0.0837,0.9629
46,0.1711,0.776,0.0837,0.9623
47,0.1711,0.7759,0.0837,0.962
48,0.171,0.7759,0.0837,0.9619
49,0.171,0.7757,0.0837,0.9615
50,0.171,0.7755,0.0837,0.9612
51,0.171,0.7756,0.0836,0.961
52,0.171,0.7756,0.0836,0.9608
53,0.171,0.7755,0.0836,0.9608
54,0.1709,0.7753,0.0836,0.9604
55,0.1709,0.7756,0.0836,0.9604
56,0.1709,0.7753,0.0836,0.9601
57,0.1709,0.7752,0.0836,0.96
58,0.1709,0.775,0.0836,0.9599
59,0.1709,0.7749,0.0835,0.9598
60,0.1709,0.7748,0.0835,0.9595
