epoch,train_mae,test_mae
1,0.8852,2.6091,1.5646,8.167
2,0.7756,2.0782,1.2396,5.8002
3,0.2905,1.3777,0.2517,2.9497
4,0.2121,1.1039,0.1323,1.9387
5,0.1943,0.9744,0.1082,1.5207
6,0.188,0.9085,0.1001,1.3276
7,0.1848,0.8718,0.0962,1.232
8,0.1833,0.8568,0.0942,1.1926
9,0.1818,0.8503,0.0928,1.1726
10,0.181,0.8426,0.0919,1.1545
11,0.1805,0.8296,0.0912,1.1156
12,0.179,0.8205,0.0895,1.0901
13,0.1769,0.8185,0.0879,1.0855
14,0.1763,0.8156,0.0875,1.078
15,0.1759,0.8132,0.0872,1.0733
16,0.1757,0.811,0.087,1.0668
17,0.1754,0.8102,0.0867,1.0626
18,0.1752,0.8081,0.0866,1.0579
19,0.175,0.8069,0.0864,1.0545
20,0.1748,0.8069,0.0862,1.0534
21,0.1746,0.8045,0.0861,1.0509
22,0.1744,0.8035,0.0859,1.0445
23,0.1743,0.8015,0.0858,1.0395
24,0.1742,0.8005,0.0856,1.0382
25,0.174,0.7989,0.0855,1.0327
26,0.1739,0.7962,0.0853,1.0247
27,0.1738,0.7949,0.0852,1.0225
28,0.1736,0.7951,0.0851,1.0204
29,0.1735,0.7941,0.085,1.0168
30,0.1734,0.7934,0.0848,1.0159
31,0.1732,0.7903,0.0847,1.0081
32,0.1728,0.7899,0.0842,1.0075
33,0.1727,0.7895,0.0842,1.0067
34,0.1726,0.7892,0.0841,1.0061
35,0.1725,0.7888,0.0841,1.0053
36,0.1725,0.7886,0.0841,1.0049
37,0.1725,0.7886,0.084,1.0051
38,0.1724,0.7886,0.084,1.0047
39,0.1724,0.7882,0.084,1.0038
40,0.1724,0.7882,0.084,1.0038
41,0.1723,0.7881,0.0839,1.0033
42,0.1723,0.7883,0.0839,1.0035
43,0.1723,0.788,0.0839,1.0029
44,0.1723,0.7876,0.0839,1.002
45,0.1722,0.7873,0.0839,1.0011
46,0.1722,0.7877,0.0838,1.0018
47,0.1722,0.7877,0.0838,1.0014
48,0.1722,0.7874,0.0838,1.0012
49,0.1721,0.7874,0.0838,1.001
50,0.1721,0.7871,0.0838,1.0004
51,0.1721,0.7869,0.0838,1.0001
52,0.1721,0.7869,0.0837,0.9997
53,0.1721,0.7867,0.0837,0.9996
54,0.1721,0.7867,0.0837,0.9998
55,0.172,0.7867,0.0837,0.9996
56,0.172,0.7866,0.0837,0.9991
57,0.172,0.7864,0.0837,0.999
58,0.172,0.7863,0.0837,0.9989
59,0.172,0.7861,0.0836,0.9989
60,0.1719,0.7861,0.0836,0.9992
