epoch,train_mae,test_mae
1,3.575,3.6118,14.0325,14.4072
2,3.4597,2.5457,13.2328,8.2776
3,1.0348,1.0955,1.794,1.9362
4,0.7742,0.8986,0.9741,1.3077
5,0.7474,0.8418,0.9,1.1503
6,0.7399,0.8214,0.8804,1.0886
7,0.7374,0.8076,0.8725,1.0533
8,0.7361,0.8062,0.868,1.0455
9,0.7356,0.8005,0.867,1.0372
10,0.7352,0.7983,0.8663,1.0309
11,0.7344,0.8,0.8645,1.0288
12,0.7348,0.7915,0.8641,1.0151
13,0.7336,0.7925,0.862,1.0159
14,0.734,0.797,0.863,1.0241
15,0.7339,0.7939,0.8626,1.0094
16,0.7344,0.7902,0.8629,1.001
17,0.7336,0.7912,0.8626,1.0047
18,0.734,0.7927,0.8622,1.013
19,0.7342,0.7929,0.8615,1.008
20,0.7342,0.7933,0.8628,1.0119
21,0.7344,0.7917,0.8617,1.0039
22,0.7337,0.7917,0.8609,1.0095
23,0.7349,0.7936,0.8631,1.0031
24,0.7342,0.7907,0.8622,1.0052
25,0.7335,0.796,0.8607,1.0123
26,0.7338,0.7931,0.8618,1.0083
27,0.7338,0.7925,0.8613,1.0004
28,0.7335,0.7936,0.8601,1.0083
29,0.7333,0.7902,0.8607,1.0026
30,0.7338,0.7915,0.8606,1.0071
31,0.7337,0.7957,0.8611,1.016
32,0.7272,0.7854,0.8453,0.9904
33,0.72,0.7849,0.8293,0.9878
34,0.7191,0.7833,0.8272,0.9829
35,0.7187,0.7853,0.8264,0.9859
36,0.7188,0.7822,0.8261,0.9812
37,0.7183,0.7821,0.8254,0.9804
38,0.7183,0.7809,0.8252,0.9783
39,0.7181,0.782,0.8251,0.9784
40,0.7181,0.7805,0.8247,0.9767
41,0.7182,0.7817,0.8248,0.9786
42,0.718,0.7811,0.8246,0.9775
43,0.7179,0.7801,0.8245,0.9754
44,0.718,0.7791,0.8242,0.9738
45,0.7178,0.7788,0.8242,0.9732
46,0.7179,0.7795,0.8243,0.9732
47,0.7178,0.7806,0.8239,0.9753
48,0.7179,0.7794,0.824,0.9731
49,0.7178,0.7783,0.8237,0.9702
50,0.7176,0.7787,0.8237,0.971
51,0.718,0.7797,0.824,0.9735
52,0.7157,0.7791,0.8188,0.9724
53,0.7152,0.7789,0.8178,0.9718
54,0.7149,0.7785,0.8173,0.9711
55,0.7148,0.7784,0.817,0.9708
56,0.7147,0.7782,0.8168,0.9705
57,0.7146,0.7783,0.8166,0.9706
58,0.7146,0.7781,0.8165,0.9704
59,0.7145,0.778,0.8164,0.97
60,0.7145,0.7779,0.8163,0.9699
