epoch,train_mae,test_mae
1,2.5836,2.612,7.9148,8.1839
2,1.9261,1.5942,5.1002,3.7259
3,0.9338,1.1003,1.4536,1.9309
4,0.765,1.1301,0.9626,2.1164
5,0.9335,1.0035,1.448,1.671
6,0.8045,0.9997,1.0776,1.6553
7,0.8213,0.9476,1.1241,1.4909
8,0.7697,0.9548,0.9907,1.531
9,0.78,1.0884,1.0175,2.0179
10,0.9748,1.0427,1.5908,1.8555
11,0.8803,1.0361,1.3087,1.8152
12,0.8684,1.0305,1.2743,1.7989
13,0.8753,1.0647,1.295,1.9379
14,0.9351,1.053,1.4762,1.875
15,0.8838,1.0238,1.3285,1.7902
16,0.8644,1.0202,1.2707,1.7609
17,0.7483,0.9649,0.9509,1.5849
18,0.7109,0.9526,0.8453,1.5518
19,0.7008,0.9644,0.8209,1.5904
20,0.7244,0.9457,0.876,1.535
21,0.6989,0.9426,0.8166,1.523
22,0.6954,0.9592,0.8066,1.5722
23,0.7171,0.9465,0.8556,1.5326
24,0.6945,0.9474,0.8053,1.5305
25,0.704,0.9594,0.8253,1.5761
26,0.7206,0.9497,0.8645,1.5484
27,0.7088,0.9437,0.838,1.5281
28,0.6967,0.9444,0.8099,1.5296
29,0.6994,0.9392,0.8151,1.5137
30,0.6904,0.9391,0.7943,1.5149
31,0.6967,0.9496,0.8089,1.5388
32,0.7101,0.9691,0.8391,1.5841
33,0.7246,0.9745,0.8726,1.6147
34,0.7368,0.9556,0.9039,1.5648
35,0.7138,0.9431,0.8504,1.5331
36,0.7014,0.9386,0.8217,1.5159
37,0.6697,0.9378,0.7487,1.5123
38,0.6646,0.9369,0.7358,1.5106
39,0.6624,0.9364,0.7305,1.5091
40,0.6609,0.9351,0.7268,1.5069
41,0.6608,0.9347,0.7262,1.5046
42,0.6597,0.9345,0.7237,1.5047
43,0.659,0.9345,0.7223,1.5046
44,0.6589,0.9336,0.7217,1.5025
45,0.6582,0.9327,0.7206,1.5005
46,0.6575,0.9326,0.719,1.5
47,0.657,0.9318,0.718,1.4983
48,0.6565,0.9321,0.717,1.4994
49,0.6567,0.9321,0.7173,1.4987
50,0.6564,0.9322,0.7166,1.4988
51,0.6562,0.9315,0.716,1.4972
52,0.656,0.9311,0.7157,1.496
53,0.6554,0.9312,0.7144,1.4961
54,0.6551,0.9311,0.7137,1.4951
55,0.6548,0.9307,0.7131,1.494
56,0.6545,0.9306,0.7123,1.4935
57,0.6544,0.9305,0.7119,1.4934
58,0.6543,0.9302,0.7117,1.4927
59,0.6539,0.9304,0.7111,1.4942
60,0.6542,0.9308,0.7115,1.4941
